UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
103909,"R",331,"R",42,"R",289,"R",22,"R",0,"R",22,"R",10,"R",2,"R",8,"R",24,"R",5,"R",19,"R",169,"R",22,"R",147,"R",0,"R",0,"R",0,"R",73,"R",8,"R",65,"R",2,"R",0,"R",2,"R",30,"R",5,"R",25,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",331
103927,"R",321,"R",55,"R",266,"R",12,"R",0,"R",12,"R",7,"R",3,"R",4,"R",21,"R",6,"R",15,"R",201,"R",34,"R",167,"R",3,"R",1,"R",2,"R",53,"R",7,"R",46,"R",4,"R",1,"R",3,"R",20,"R",3,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",321
103954,"R",16,"R",0,"R",16,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",8,"R",0,"R",8,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
103963,"R",246,"R",215,"R",31,"R",30,"R",20,"R",10,"R",3,"R",3,"R",0,"R",21,"R",18,"R",3,"R",114,"R",104,"R",10,"Z",0,"Z",0,"Z",0,"R",62,"R",56,"R",6,"R",15,"R",13,"R",2,"R",1,"R",1,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",246
104090,"R",439,"R",45,"R",394,"R",32,"Z",0,"R",32,"R",16,"R",4,"R",12,"R",59,"R",8,"R",51,"R",141,"R",9,"R",132,"R",1,"Z",0,"R",1,"R",117,"R",20,"R",97,"R",12,"Z",0,"R",12,"R",61,"R",4,"R",57,"Z",0,"Z",0,"Z",0,"R",37,"A",,"R",37,"R",0,"A",,"R",0,"R",37,"A",,"R",37,"R",402
104151,"R",20122,"R",10133,"R",9989,"R",209,"R",73,"R",136,"R",1542,"R",782,"R",760,"R",664,"R",289,"R",375,"R",4162,"R",1732,"R",2430,"R",44,"R",22,"R",22,"R",8687,"R",4222,"R",4465,"R",835,"R",384,"R",451,"R",298,"R",154,"R",144,"R",3681,"R",2475,"R",1206,"R",3,"S",,"S",,"R",0,"S",,"S",,"R",3,"S",,"S",,"S",.
104160,"R",1144,"R",488,"R",656,"R",15,"R",7,"R",8,"R",15,"R",9,"R",6,"R",45,"R",35,"R",10,"R",775,"R",281,"R",494,"R",1,"R",0,"R",1,"R",206,"R",100,"R",106,"R",22,"R",10,"R",12,"R",65,"R",46,"R",19,"Z",0,"Z",0,"Z",0,"R",3,"A",,"R",3,"Z",0,"A",,"Z",0,"R",3,"A",,"R",3,"R",1141
104179,"R",10963,"R",4754,"R",6209,"R",131,"R",35,"R",96,"R",707,"R",317,"R",390,"R",306,"R",127,"R",179,"R",2711,"R",1045,"R",1666,"R",15,"R",6,"R",9,"R",5407,"R",2344,"R",3063,"R",492,"R",198,"R",294,"R",367,"R",186,"R",181,"R",827,"R",496,"R",331,"R",4,"A",,"R",4,"R",6,"A",,"R",6,"R",10,"A",,"R",10,"R",10953
104346,"R",829,"R",394,"R",435,"R",29,"R",10,"R",19,"R",12,"R",8,"R",4,"R",59,"R",37,"R",22,"R",304,"R",144,"R",160,"R",2,"R",1,"R",1,"R",355,"R",165,"R",190,"R",32,"R",15,"R",17,"R",28,"R",11,"R",17,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",829
104391,"R",40,"R",1,"R",39,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",11,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",18,"R",1,"R",17,"R",2,"Z",0,"R",2,"R",7,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40
104425,"R",1737,"R",1053,"R",684,"R",12,"R",6,"R",6,"R",63,"R",43,"R",20,"R",150,"R",109,"R",41,"R",552,"R",278,"R",274,"R",10,"R",9,"R",1,"R",846,"R",552,"R",294,"R",75,"R",41,"R",34,"R",20,"R",12,"R",8,"R",9,"R",3,"R",6,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",1737
104443,"R",23,"R",3,"R",20,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",7,"R",1,"R",6,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",1,"R",1,"R",0,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",23
104568,"R",323,"R",3,"R",320,"R",5,"R",0,"R",5,"R",5,"R",0,"R",5,"R",38,"R",0,"R",38,"R",115,"R",2,"R",113,"R",1,"R",0,"R",1,"R",143,"R",1,"R",142,"R",10,"R",0,"R",10,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",323
104577,"R",967,"R",531,"R",436,"R",63,"R",18,"R",45,"R",3,"R",2,"R",1,"R",31,"R",23,"R",8,"R",290,"R",182,"R",108,"R",1,"R",0,"R",1,"R",482,"R",239,"R",243,"R",8,"R",4,"R",4,"R",74,"R",56,"R",18,"R",15,"R",7,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",967
104586,"R",623,"R",462,"R",161,"R",1,"R",1,"R",0,"R",30,"R",22,"R",8,"R",10,"R",8,"R",2,"R",75,"R",50,"R",25,"R",1,"R",1,"R",0,"R",400,"R",292,"R",108,"R",30,"R",18,"R",12,"R",11,"R",10,"R",1,"R",65,"R",60,"R",5,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",623
104665,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"S",,"S",,"R",0,"S",,"S",,"R",0,"S",,"S",,"S",.
104708,"R",1968,"R",834,"R",1134,"R",23,"R",10,"R",13,"R",91,"R",40,"R",51,"R",99,"R",46,"R",53,"R",776,"R",304,"R",472,"R",5,"R",4,"R",1,"R",848,"R",381,"R",467,"R",81,"R",33,"R",48,"R",33,"R",14,"R",19,"R",12,"R",2,"R",10,"R",15,"R",5,"R",20,"Z",0,"A",,"Z",0,"R",15,"R",5,"R",20,"R",1948
104717,"R",27127,"R",6636,"R",20491,"R",227,"R",51,"R",176,"R",1369,"R",287,"R",1082,"R",4957,"R",1062,"R",3895,"R",5339,"R",1329,"R",4010,"R",148,"R",39,"R",109,"R",12953,"R",3241,"R",9712,"R",932,"R",278,"R",654,"R",917,"R",231,"R",686,"R",285,"R",118,"R",167,"R",5,"A",,"R",5,"R",11,"A",,"R",11,"R",16,"A",,"R",16,"R",27111
105145,"R",1206,"R",344,"R",862,"R",26,"R",7,"R",19,"R",52,"R",20,"R",32,"R",137,"R",37,"R",100,"R",586,"R",171,"R",415,"Z",0,"Z",0,"Z",0,"R",356,"R",98,"R",258,"R",31,"R",4,"R",27,"R",17,"R",6,"R",11,"R",1,"R",1,"R",0,"R",14,"R",0,"R",14,"Z",0,"A",,"Z",0,"R",14,"R",0,"R",14,"R",1192
105154,"R",2980,"R",1461,"R",1519,"R",84,"R",39,"R",45,"R",142,"R",64,"R",78,"R",160,"R",73,"R",87,"R",880,"R",423,"R",457,"R",9,"R",4,"R",5,"R",1480,"R",760,"R",720,"R",129,"R",53,"R",76,"R",52,"R",24,"R",28,"R",44,"R",21,"R",23,"R",21,"R",11,"R",32,"Z",0,"A",,"Z",0,"R",21,"R",11,"R",32,"R",2948
105206,"R",769,"R",294,"R",475,"R",16,"R",2,"R",14,"R",16,"R",7,"R",9,"R",9,"R",3,"R",6,"R",208,"R",95,"R",113,"R",3,"R",2,"R",1,"R",484,"R",169,"R",315,"R",26,"R",13,"R",13,"R",3,"Z",0,"R",3,"R",4,"R",3,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",769
105215,"R",463,"R",439,"R",24,"R",13,"R",12,"R",1,"R",2,"R",2,"R",0,"R",25,"R",25,"R",0,"R",85,"R",83,"R",2,"R",3,"R",3,"R",0,"R",264,"R",249,"R",15,"R",50,"R",46,"R",4,"R",21,"R",19,"R",2,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"Z",0,"A",,"Z",0,"R",3,"R",0,"R",3,"R",460
105297,"R",104,"R",23,"R",81,"R",101,"R",21,"R",80,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",104
105330,"R",7185,"R",2544,"R",4641,"R",185,"R",50,"R",135,"R",180,"R",61,"R",119,"R",208,"R",85,"R",123,"R",1744,"R",529,"R",1215,"R",13,"R",6,"R",7,"R",3833,"R",1305,"R",2528,"R",367,"R",113,"R",254,"R",493,"R",297,"R",196,"R",162,"R",98,"R",64,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",7185
105349,"R",492,"R",209,"R",283,"R",119,"R",36,"R",83,"R",8,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"R",104,"R",44,"R",60,"R",1,"Z",0,"R",1,"R",243,"R",118,"R",125,"R",7,"R",3,"R",4,"R",10,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",492
105428,"R",1345,"R",440,"R",905,"R",31,"R",5,"R",26,"R",47,"R",22,"R",25,"R",100,"R",42,"R",58,"R",698,"R",199,"R",499,"R",3,"R",2,"R",1,"R",377,"R",135,"R",242,"R",49,"R",20,"R",29,"R",33,"R",13,"R",20,"R",7,"R",2,"R",5,"R",9,"S",,"S",,"Z",0,"A",,"Z",0,"R",9,"S",,"S",,"S",.
105525,"R",3093,"R",1487,"R",1606,"R",42,"R",22,"R",20,"R",93,"R",41,"R",52,"R",116,"R",52,"R",64,"R",1326,"R",592,"R",734,"R",3,"R",1,"R",2,"R",1184,"R",541,"R",643,"R",70,"R",36,"R",34,"R",233,"R",189,"R",44,"R",26,"R",13,"R",13,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",3093
105534,"R",1177,"R",210,"R",967,"R",21,"R",1,"R",20,"R",61,"R",20,"R",41,"R",101,"R",15,"R",86,"R",525,"R",87,"R",438,"R",8,"R",2,"R",6,"R",361,"R",62,"R",299,"R",87,"R",21,"R",66,"R",12,"R",2,"R",10,"R",1,"Z",0,"R",1,"R",4,"A",,"R",4,"R",0,"A",,"R",0,"R",4,"A",,"R",4,"R",1173
105543,"R",409,"R",50,"R",359,"R",89,"R",10,"R",79,"R",8,"R",1,"R",7,"R",5,"R",2,"R",3,"R",208,"R",19,"R",189,"R",1,"Z",0,"R",1,"R",61,"R",11,"R",50,"R",33,"R",7,"R",26,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",7,"A",,"R",7,"Z",0,"A",,"Z",0,"R",7,"A",,"R",7,"R",402
105589,"R",286,"R",74,"R",212,"R",3,"Z",0,"R",3,"R",6,"R",1,"R",5,"R",9,"R",2,"R",7,"R",14,"R",3,"R",11,"Z",0,"Z",0,"Z",0,"R",203,"R",50,"R",153,"R",6,"R",2,"R",4,"R",43,"R",16,"R",27,"R",2,"Z",0,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",286
105659,"R",769,"R",696,"R",73,"R",113,"R",87,"R",26,"R",12,"R",12,"R",0,"R",93,"R",87,"R",6,"R",274,"R",252,"R",22,"R",5,"R",5,"R",0,"R",263,"R",245,"R",18,"R",2,"R",1,"R",1,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",769
105668,"R",3409,"R",1577,"R",1832,"R",62,"R",22,"R",40,"R",79,"R",23,"R",56,"R",315,"R",116,"R",199,"R",1310,"R",688,"R",622,"R",23,"R",6,"R",17,"R",1315,"R",618,"R",697,"R",134,"R",52,"R",82,"R",171,"R",52,"R",119,"Z",0,"Z",0,"Z",0,"R",57,"R",8,"R",65,"Z",0,"A",,"Z",0,"R",57,"R",8,"R",65,"R",3344
105677,"R",44,"R",42,"R",2,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"R",1,"R",1,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",36,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",44
105747,"R",744,"R",281,"R",463,"R",22,"R",5,"R",17,"R",27,"R",10,"R",17,"R",33,"R",8,"R",25,"R",180,"R",63,"R",117,"R",1,"R",0,"R",1,"R",422,"R",170,"R",252,"R",32,"R",13,"R",19,"R",19,"R",11,"R",8,"R",8,"R",1,"R",7,"R",5,"S",,"S",,"Z",0,"A",,"Z",0,"R",5,"S",,"S",,"S",.
105792,"R",411,"R",173,"R",238,"R",11,"R",3,"R",8,"R",7,"R",3,"R",4,"R",55,"R",21,"R",34,"R",242,"R",100,"R",142,"R",4,"R",2,"R",2,"R",70,"R",35,"R",35,"R",15,"R",6,"R",9,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"R",9,"S",,"S",,"Z",0,"A",,"Z",0,"R",9,"S",,"S",,"S",.
105899,"R",204,"R",122,"R",82,"R",2,"R",1,"R",1,"R",5,"R",3,"R",2,"R",21,"R",15,"R",6,"R",48,"R",26,"R",22,"R",0,"R",0,"R",0,"R",102,"R",56,"R",46,"R",16,"R",12,"R",4,"R",2,"R",1,"R",1,"R",8,"R",8,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",204
106041,"R",1141,"R",1086,"R",55,"R",50,"R",44,"R",6,"R",26,"R",26,"R",0,"R",50,"R",48,"R",2,"R",373,"R",358,"R",15,"R",24,"R",24,"R",0,"R",437,"R",420,"R",17,"R",136,"R",122,"R",14,"R",45,"R",44,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"Z",0,"A",,"Z",0,"R",3,"R",0,"R",3,"R",1138
106148,"R",1323,"R",639,"R",684,"R",30,"R",12,"R",18,"R",15,"R",6,"R",9,"R",20,"R",12,"R",8,"R",300,"R",139,"R",161,"R",4,"R",1,"R",3,"R",838,"R",408,"R",430,"R",55,"R",26,"R",29,"R",55,"R",30,"R",25,"R",6,"R",5,"R",1,"R",20,"A",,"R",20,"R",0,"A",,"R",0,"R",20,"A",,"R",20,"R",1303
106245,"R",1961,"R",657,"R",1304,"R",13,"R",5,"R",8,"R",48,"R",19,"R",29,"R",407,"R",76,"R",331,"R",61,"R",18,"R",43,"R",0,"R",0,"R",0,"R",1066,"R",383,"R",683,"R",200,"R",75,"R",125,"R",13,"R",3,"R",10,"R",153,"R",78,"R",75,"R",3,"A",,"R",3,"R",5,"A",,"R",5,"R",8,"A",,"R",8,"R",1953
106263,"R",1031,"R",246,"R",785,"R",3,"R",0,"R",3,"R",87,"R",31,"R",56,"R",101,"R",16,"R",85,"R",76,"R",21,"R",55,"R",1,"R",1,"R",0,"R",659,"R",146,"R",513,"R",45,"R",13,"R",32,"R",39,"R",11,"R",28,"R",20,"R",7,"R",13,"R",0,"A",,"R",0,"R",4,"A",,"R",4,"R",4,"A",,"R",4,"R",1027
106306,"R",24,"R",11,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",10,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",24
106315,"R",48,"R",1,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",43,"R",1,"R",42,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",48
106324,"R",13,"R",0,"R",13,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",8,"R",0,"R",8,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",13
106342,"R",118,"R",69,"R",49,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",6,"R",6,"R",0,"R",6,"R",4,"R",2,"R",1,"R",0,"R",1,"R",68,"R",29,"R",39,"R",1,"R",1,"R",0,"R",22,"R",18,"R",4,"R",11,"R",11,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",118
106351,"R",37,"R",14,"R",23,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",30,"R",10,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",4,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",37
106397,"R",6284,"R",2771,"R",3513,"R",52,"R",22,"R",30,"R",179,"R",79,"R",100,"R",254,"R",116,"R",138,"R",586,"R",249,"R",337,"R",3,"R",2,"R",1,"R",4506,"R",1951,"R",2555,"R",243,"R",96,"R",147,"R",130,"R",67,"R",63,"R",331,"R",189,"R",142,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",6284
106412,"R",390,"R",145,"R",245,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",334,"R",122,"R",212,"R",11,"R",5,"R",6,"R",0,"R",0,"R",0,"R",20,"R",6,"R",14,"R",8,"R",3,"R",5,"R",0,"R",0,"R",0,"R",11,"R",5,"R",6,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",390
106449,"R",689,"R",267,"R",422,"R",4,"R",1,"R",3,"R",5,"R",2,"R",3,"R",42,"R",13,"R",29,"R",36,"R",14,"R",22,"R",0,"R",0,"R",0,"R",577,"R",224,"R",353,"R",14,"R",7,"R",7,"R",10,"R",6,"R",4,"R",1,"R",0,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",689
106458,"R",4673,"R",1411,"R",3262,"R",17,"R",6,"R",11,"R",53,"R",24,"R",29,"R",623,"R",161,"R",462,"R",179,"R",45,"R",134,"R",7,"R",1,"R",6,"R",3404,"R",988,"R",2416,"R",111,"R",31,"R",80,"R",50,"R",24,"R",26,"R",229,"R",131,"R",98,"R",2,"A",,"R",2,"R",0,"A",,"R",0,"R",2,"A",,"R",2,"R",4671
106467,"R",3031,"R",1246,"R",1785,"R",20,"R",7,"R",13,"R",68,"R",26,"R",42,"R",161,"R",78,"R",83,"R",333,"R",128,"R",205,"R",1,"R",0,"R",1,"R",2216,"R",890,"R",1326,"R",125,"R",51,"R",74,"R",0,"R",0,"R",0,"R",107,"R",66,"R",41,"R",0,"S",,"S",,"R",0,"S",,"S",,"R",0,"S",,"S",,"S",.
106485,"R",907,"R",378,"R",529,"R",3,"R",3,"R",0,"R",3,"R",1,"R",2,"R",229,"R",88,"R",141,"R",69,"R",30,"R",39,"R",0,"R",0,"Z",0,"R",548,"R",235,"R",313,"R",48,"R",15,"R",33,"R",3,"R",3,"R",0,"R",4,"R",3,"R",1,"R",2,"A",,"R",2,"R",3,"A",,"R",3,"R",5,"A",,"R",5,"R",902
106494,"R",20,"Z",0,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",20
106546,"R",314,"R",30,"R",284,"R",1,"R",0,"R",1,"R",2,"R",1,"R",1,"R",88,"R",6,"R",82,"R",17,"R",1,"R",16,"Z",0,"Z",0,"Z",0,"R",192,"R",21,"R",171,"R",13,"R",1,"R",12,"R",1,"R",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",314
106625,"R",836,"R",342,"R",494,"R",1,"Z",0,"R",1,"R",4,"R",2,"R",2,"R",26,"R",9,"R",17,"R",28,"R",18,"R",10,"Z",0,"Z",0,"Z",0,"R",751,"R",302,"R",449,"R",21,"R",9,"R",12,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"R",0,"S",,"S",,"R",0,"A",,"R",0,"R",0,"S",,"S",,"S",.
106704,"R",2352,"R",783,"R",1569,"R",8,"R",3,"R",5,"R",60,"R",19,"R",41,"R",323,"R",92,"R",231,"R",123,"R",45,"R",78,"Z",0,"Z",0,"Z",0,"R",1657,"R",556,"R",1101,"R",97,"R",33,"R",64,"R",12,"R",4,"R",8,"R",72,"R",31,"R",41,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2352
106713,"R",102,"R",53,"R",49,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",15,"R",7,"R",8,"R",9,"R",6,"R",3,"R",0,"R",0,"R",0,"R",70,"R",37,"R",33,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",4,"R",3,"R",1,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",102
106795,"R",397,"R",165,"R",232,"R",3,"R",0,"R",3,"R",5,"R",4,"R",1,"R",36,"R",7,"R",29,"R",137,"R",69,"R",68,"R",2,"R",2,"Z",0,"R",194,"R",78,"R",116,"R",19,"R",5,"R",14,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",397
106810,"R",27,"R",14,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22,"R",12,"R",10,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",27
106883,"R",419,"R",173,"R",246,"R",1,"R",1,"R",0,"R",4,"R",0,"R",4,"R",196,"R",90,"R",106,"R",1,"R",1,"R",0,"R",3,"R",2,"R",1,"R",192,"R",70,"R",122,"R",19,"R",7,"R",12,"R",2,"R",2,"R",0,"R",1,"R",0,"R",1,"R",2,"A",,"R",2,"Z",0,"A",,"Z",0,"R",2,"A",,"R",2,"R",417
106908,"R",118,"R",1,"R",117,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",48,"Z",0,"R",48,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",61,"R",1,"R",60,"R",3,"Z",0,"R",3,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",118
106980,"R",516,"R",224,"R",292,"R",10,"R",4,"R",6,"R",26,"R",5,"R",21,"R",59,"R",29,"R",30,"R",49,"R",22,"R",27,"R",0,"R",0,"R",0,"R",365,"R",159,"R",206,"R",0,"R",0,"R",0,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",516
106999,"R",408,"R",140,"R",268,"R",2,"R",0,"R",2,"R",5,"R",2,"R",3,"R",9,"R",3,"R",6,"R",42,"R",15,"R",27,"R",0,"R",0,"R",0,"R",326,"R",111,"R",215,"R",16,"R",7,"R",9,"R",1,"R",0,"R",1,"R",7,"R",2,"R",5,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",408
107044,"R",1201,"R",502,"R",699,"R",6,"R",3,"R",3,"R",14,"R",5,"R",9,"R",74,"R",34,"R",40,"R",38,"R",22,"R",16,"R",1,"R",1,"R",0,"R",979,"R",389,"R",590,"R",28,"R",11,"R",17,"R",3,"R",0,"R",3,"R",58,"R",37,"R",21,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",1201
107071,"R",895,"R",272,"R",623,"R",15,"R",2,"R",13,"R",14,"R",1,"R",13,"R",159,"R",55,"R",104,"R",44,"R",7,"R",37,"R",3,"R",0,"R",3,"R",622,"R",188,"R",434,"R",24,"R",14,"R",10,"R",7,"R",2,"R",5,"R",7,"R",3,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",895
