UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW 
216773,"R",44,"R",2,"R",42,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38,"R",2,"R",36,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
216782,"R",109,"R",6,"R",103,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",38,"R",2,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56,"R",4,"R",52,"R",4,"R",0,"R",4,"R",8,"R",0,"R",8,"R",0,"R",0,"R",0
216807,"R",254,"R",97,"R",157,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",4,"R",4,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",183,"R",58,"R",125,"R",5,"R",3,"R",2,"R",57,"R",28,"R",29,"R",2,"R",2,"Z",0
216816,"R",119,"R",79,"R",40,"R",0,"R",0,"R",0,"R",17,"R",12,"R",5,"R",3,"R",3,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",64,"R",42,"R",22,"R",1,"R",1,"R",0,"R",9,"R",6,"R",3,"R",23,"R",13,"R",10
216825,"R",678,"R",212,"R",466,"R",1,"R",0,"R",1,"R",6,"R",1,"R",5,"R",20,"R",6,"R",14,"R",13,"R",5,"R",8,"R",0,"R",0,"R",0,"R",612,"R",192,"R",420,"R",19,"R",6,"R",13,"R",0,"R",0,"R",0,"R",7,"R",2,"R",5
216852,"R",1624,"R",565,"R",1059,"R",6,"R",4,"R",2,"R",67,"R",20,"R",47,"R",261,"R",56,"R",205,"R",83,"R",17,"R",66,"R",2,"R",0,"R",2,"R",1074,"R",420,"R",654,"R",42,"R",14,"R",28,"R",47,"R",11,"R",36,"R",42,"R",23,"R",19
216931,"R",1657,"R",492,"R",1165,"R",2,"R",1,"R",1,"R",43,"R",13,"R",30,"R",81,"R",15,"R",66,"R",56,"R",11,"R",45,"R",1,"R",0,"R",1,"R",1359,"R",392,"R",967,"R",21,"R",6,"R",15,"R",37,"R",10,"R",27,"R",57,"R",44,"R",13
216940,"R",72,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",9,"R",0,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",51,"R",51,"R",0,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
217013,"R",223,"R",35,"R",188,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",5,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",157,"R",24,"R",133,"R",6,"R",2,"R",4,"R",43,"R",5,"R",38,"R",5,"R",2,"R",3
217040,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
217059,"R",943,"R",405,"R",538,"R",3,"Z",0,"R",3,"R",14,"R",5,"R",9,"R",33,"R",17,"R",16,"R",50,"R",22,"R",28,"R",3,"R",3,"Z",0,"R",784,"R",339,"R",445,"R",41,"R",17,"R",24,"R",9,"R",2,"R",7,"R",6,"Z",0,"R",6
217077,"R",397,"R",165,"R",232,"Z",0,"Z",0,"Z",0,"R",11,"R",9,"R",2,"R",33,"R",14,"R",19,"R",48,"R",10,"R",38,"R",2,"R",1,"R",1,"R",279,"R",125,"R",154,"R",20,"R",6,"R",14,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0
217156,"R",2855,"R",1368,"R",1487,"R",8,"R",1,"R",7,"R",350,"R",174,"R",176,"R",163,"R",61,"R",102,"R",260,"R",109,"R",151,"R",2,"R",2,"R",0,"R",1177,"R",585,"R",592,"R",164,"R",78,"R",86,"R",198,"R",85,"R",113,"R",533,"R",273,"R",260
217165,"R",1032,"R",586,"R",446,"R",6,"R",2,"R",4,"R",41,"R",19,"R",22,"R",27,"R",13,"R",14,"R",62,"R",33,"R",29,"R",2,"R",2,"R",0,"R",766,"R",447,"R",319,"R",19,"R",9,"R",10,"R",31,"R",20,"R",11,"R",78,"R",41,"R",37
217235,"R",2425,"R",926,"R",1499,"R",8,"R",2,"R",6,"R",45,"R",17,"R",28,"R",248,"R",83,"R",165,"R",248,"R",83,"R",165,"R",2,"R",0,"R",2,"R",1311,"R",486,"R",825,"R",142,"R",54,"R",88,"R",89,"R",29,"R",60,"R",332,"R",172,"R",160
217305,"R",1104,"R",698,"R",406,"R",3,"R",1,"R",2,"R",9,"R",7,"R",2,"R",31,"R",18,"R",13,"R",113,"R",67,"R",46,"R",1,"R",1,"R",0,"R",432,"R",274,"R",158,"R",29,"R",18,"R",11,"R",443,"R",278,"R",165,"R",43,"R",34,"R",9
217323,"R",427,"R",411,"R",16,"R",1,"R",1,"Z",0,"R",2,"R",2,"Z",0,"R",86,"R",81,"R",5,"R",153,"R",147,"R",6,"R",0,"R",0,"R",0,"R",122,"R",118,"R",4,"R",1,"R",1,"R",0,"R",62,"R",61,"R",1,"Z",0,"Z",0,"Z",0
217402,"R",1225,"R",504,"R",721,"R",3,"R",2,"R",1,"R",13,"R",4,"R",9,"R",36,"R",11,"R",25,"R",92,"R",28,"R",64,"R",8,"R",1,"R",7,"R",980,"R",424,"R",556,"R",18,"R",8,"R",10,"R",48,"R",16,"R",32,"R",27,"R",10,"R",17
217420,"R",1647,"R",489,"R",1158,"R",6,"R",1,"R",5,"R",38,"R",10,"R",28,"R",115,"R",36,"R",79,"R",266,"R",76,"R",190,"R",2,"R",0,"R",2,"R",1072,"R",323,"R",749,"R",26,"R",10,"R",16,"R",122,"R",33,"R",89,"R",0,"R",0,"R",0
217475,"R",2211,"R",822,"R",1389,"R",8,"R",4,"R",4,"R",74,"R",22,"R",52,"R",142,"R",59,"R",83,"R",337,"R",109,"R",228,"R",2,"R",1,"R",1,"R",1442,"R",556,"R",886,"R",121,"R",41,"R",80,"R",82,"R",28,"R",54,"R",3,"R",2,"R",1
217484,"R",4156,"R",1686,"R",2470,"R",8,"R",2,"R",6,"R",169,"R",78,"R",91,"R",199,"R",82,"R",117,"R",281,"R",98,"R",183,"R",1,"R",1,"R",0,"R",3092,"R",1241,"R",1851,"R",75,"R",30,"R",45,"R",241,"R",106,"R",135,"R",90,"R",48,"R",42
217493,"R",693,"R",235,"R",458,"R",1,"Z",0,"R",1,"R",118,"R",32,"R",86,"R",11,"R",6,"R",5,"R",45,"R",18,"R",27,"Z",0,"Z",0,"Z",0,"R",201,"R",79,"R",122,"R",25,"R",11,"R",14,"R",42,"R",8,"R",34,"R",250,"R",81,"R",169
217518,"R",1135,"R",488,"R",647,"R",2,"Z",0,"R",2,"R",18,"R",5,"R",13,"R",42,"R",15,"R",27,"R",77,"R",29,"R",48,"R",2,"R",1,"R",1,"R",856,"R",377,"R",479,"R",22,"R",10,"R",12,"R",83,"R",28,"R",55,"R",33,"R",23,"R",10
217536,"R",801,"R",234,"R",567,"R",1,"R",1,"R",0,"R",5,"R",1,"R",4,"R",22,"R",5,"R",17,"R",43,"R",15,"R",28,"R",1,"Z",0,"R",1,"R",609,"R",172,"R",437,"R",18,"R",4,"R",14,"R",93,"R",32,"R",61,"R",9,"R",4,"R",5
217581,"R",59,"R",0,"R",59,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",21,"R",0,"R",21,"R",1,"R",0,"R",1,"R",28,"R",0,"R",28,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
217606,"R",46,"R",29,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",32,"R",22,"R",10,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",3,"R",2,"R",1
217615,"R",413,"R",168,"R",245,"R",6,"R",4,"R",2,"R",3,"R",0,"R",3,"R",113,"R",41,"R",72,"R",25,"R",6,"R",19,"R",0,"R",0,"R",0,"R",252,"R",111,"R",141,"R",4,"R",1,"R",3,"R",10,"R",5,"R",5,"R",0,"R",0,"R",0
217624,"R",61,"R",23,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58,"R",22,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0
217633,"R",834,"R",276,"R",558,"R",2,"R",0,"R",2,"R",6,"R",2,"R",4,"R",69,"R",25,"R",44,"R",29,"R",17,"R",12,"R",0,"R",0,"R",0,"R",686,"R",209,"R",477,"R",18,"R",9,"R",9,"R",14,"R",8,"R",6,"R",10,"R",6,"R",4
217688,"R",774,"R",276,"R",498,"R",3,"R",0,"R",3,"R",12,"R",6,"R",6,"R",164,"R",67,"R",97,"R",17,"R",1,"R",16,"R",2,"R",1,"R",1,"R",512,"R",180,"R",332,"R",17,"R",4,"R",13,"R",33,"R",13,"R",20,"R",14,"R",4,"R",10
217712,"R",233,"R",78,"R",155,"R",2,"R",0,"R",2,"R",5,"R",1,"R",4,"R",70,"R",19,"R",51,"R",20,"R",9,"R",11,"R",0,"R",0,"R",0,"R",126,"R",44,"R",82,"R",8,"R",4,"R",4,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0
217721,"R",287,"R",121,"R",166,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",271,"R",113,"R",158,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",3,"R",2,"R",1,"R",1,"R",1,"R",0
217749,"R",607,"R",264,"R",343,"R",3,"R",3,"R",0,"R",14,"R",10,"R",4,"R",8,"R",4,"R",4,"R",28,"R",15,"R",13,"R",2,"R",0,"R",2,"R",475,"R",195,"R",280,"R",21,"R",10,"R",11,"R",12,"R",4,"R",8,"R",44,"R",23,"R",21
217776,"R",434,"R",161,"R",273,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",115,"R",29,"R",86,"R",16,"R",9,"R",7,"R",0,"R",0,"R",0,"R",279,"R",112,"R",167,"R",13,"R",6,"R",7,"R",3,"R",0,"R",3,"R",8,"R",5,"R",3
217794,"R",48,"R",3,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30,"R",2,"R",28,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",15,"R",1,"R",14,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
217819,"R",2367,"R",770,"R",1597,"R",8,"R",3,"R",5,"R",52,"R",10,"R",42,"R",147,"R",45,"R",102,"R",121,"R",35,"R",86,"R",2,"R",1,"R",1,"R",1901,"R",636,"R",1265,"R",82,"R",14,"R",68,"R",22,"R",10,"R",12,"R",32,"R",16,"R",16
217828,"R",26,"R",0,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13,"R",0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13,"R",0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
217837,"R",169,"R",44,"R",125,"R",8,"R",2,"R",6,"R",2,"R",1,"R",1,"R",64,"R",11,"R",53,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",89,"R",27,"R",62,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
217864,"R",942,"R",681,"R",261,"R",0,"R",0,"R",0,"R",16,"R",15,"R",1,"R",112,"R",68,"R",44,"R",48,"R",36,"R",12,"R",4,"R",4,"R",0,"R",719,"R",530,"R",189,"R",21,"R",13,"R",8,"R",14,"R",10,"R",4,"R",8,"R",5,"R",3
217873,"R",381,"R",108,"R",273,"R",4,"R",1,"R",3,"R",1,"R",1,"R",0,"R",345,"R",93,"R",252,"R",7,"R",1,"R",6,"R",0,"R",0,"R",0,"R",8,"R",4,"R",4,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",14,"R",8,"R",6
217882,"R",6455,"R",3252,"R",3203,"R",10,"R",5,"R",5,"R",147,"R",82,"R",65,"R",378,"R",160,"R",218,"R",202,"R",97,"R",105,"R",3,"R",0,"R",3,"R",5094,"R",2543,"R",2551,"R",140,"R",52,"R",88,"R",52,"R",28,"R",24,"R",429,"R",285,"R",144
217891,"R",21,"R",9,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",9,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
217907,"R",282,"R",100,"R",182,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",80,"R",26,"R",54,"R",11,"R",8,"R",3,"R",0,"R",0,"R",0,"R",170,"R",54,"R",116,"R",0,"R",0,"R",0,"R",9,"R",1,"R",8,"R",10,"R",10,"R",0
217925,"R",335,"R",173,"R",162,"R",0,"R",0,"R",0,"R",9,"R",5,"R",4,"R",37,"R",17,"R",20,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",191,"R",100,"R",91,"R",2,"R",0,"R",2,"R",6,"R",2,"R",4,"R",84,"R",45,"R",39
217934,"R",524,"R",150,"R",374,"R",2,"R",0,"R",2,"R",4,"R",1,"R",3,"R",182,"R",32,"R",150,"R",23,"R",6,"R",17,"R",0,"R",0,"R",0,"R",289,"R",106,"R",183,"R",5,"R",0,"R",5,"R",11,"R",5,"R",6,"R",8,"R",0,"R",8
217961,"R",279,"R",15,"R",264,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",26,"R",1,"R",25,"R",12,"R",0,"R",12,"R",0,"R",0,"R",0,"R",216,"R",10,"R",206,"R",5,"R",1,"R",4,"R",6,"R",0,"R",6,"R",12,"R",3,"R",9
217989,"R",103,"R",37,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",97,"R",35,"R",62,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",4,"R",1,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
217998,"R",112,"R",63,"R",49,"R",2,"R",1,"R",1,"R",2,"R",2,"R",0,"R",8,"R",5,"R",3,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",75,"R",41,"R",34,"R",0,"R",0,"R",0,"R",23,"R",14,"R",9,"R",0,"R",0,"R",0
218025,"R",640,"R",282,"R",358,"R",7,"R",5,"R",2,"R",5,"R",1,"R",4,"R",224,"R",67,"R",157,"R",13,"R",5,"R",8,"R",0,"R",0,"R",0,"R",311,"R",150,"R",161,"R",8,"R",5,"R",3,"R",71,"R",49,"R",22,"R",1,"R",0,"R",1
218043,"R",24,"R",3,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",15,"R",3,"R",12,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
218061,"R",677,"R",181,"R",496,"R",13,"R",3,"R",10,"R",11,"R",4,"R",7,"R",237,"R",38,"R",199,"R",10,"R",4,"R",6,"R",1,"R",1,"R",0,"R",389,"R",121,"R",268,"R",1,"R",0,"R",1,"R",4,"R",1,"R",3,"R",11,"R",9,"R",2
218070,"R",680,"R",270,"R",410,"R",2,"R",0,"R",2,"R",14,"R",6,"R",8,"R",47,"R",23,"R",24,"R",38,"R",14,"R",24,"R",0,"R",0,"R",0,"R",511,"R",189,"R",322,"R",20,"R",13,"R",7,"R",14,"R",7,"R",7,"R",34,"R",18,"R",16
218113,"R",1895,"R",781,"R",1114,"R",7,"R",6,"R",1,"R",38,"R",16,"R",22,"R",322,"R",120,"R",202,"R",171,"R",77,"R",94,"R",2,"R",1,"R",1,"R",1237,"R",512,"R",725,"R",69,"R",28,"R",41,"R",49,"R",21,"R",28,"R",0,"R",0,"R",0
218140,"R",1430,"R",512,"R",918,"R",5,"R",0,"R",5,"R",19,"R",7,"R",12,"R",204,"R",56,"R",148,"R",66,"R",24,"R",42,"R",0,"R",0,"R",0,"R",1084,"R",407,"R",677,"R",41,"R",15,"R",26,"R",9,"R",3,"R",6,"R",2,"R",0,"R",2
218159,"R",49,"R",1,"R",48,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",16,"R",0,"R",16,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",30,"R",1,"R",29,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
218195,"R",29,"R",4,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19,"R",4,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10,"R",0,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
218229,"R",545,"R",173,"R",372,"R",1,"R",0,"R",1,"R",14,"R",8,"R",6,"R",105,"R",23,"R",82,"R",9,"R",3,"R",6,"R",2,"R",0,"R",2,"R",366,"R",115,"R",251,"R",10,"R",3,"R",7,"R",22,"R",7,"R",15,"R",16,"R",14,"R",2
218238,"R",513,"R",205,"R",308,"R",2,"R",1,"R",1,"R",5,"R",1,"R",4,"R",195,"R",66,"R",129,"R",13,"R",4,"R",9,"R",0,"R",0,"R",0,"R",268,"R",121,"R",147,"R",0,"R",0,"R",0,"R",11,"R",1,"R",10,"R",19,"R",11,"R",8
218335,"R",993,"R",333,"R",660,"R",0,"R",0,"R",0,"R",60,"R",25,"R",35,"R",85,"R",20,"R",65,"R",35,"R",16,"R",19,"R",0,"R",0,"R",0,"R",726,"R",234,"R",492,"R",30,"R",14,"R",16,"R",38,"R",13,"R",25,"R",19,"R",11,"R",8
218353,"R",1806,"R",642,"R",1164,"R",11,"R",8,"R",3,"R",35,"R",16,"R",19,"R",537,"R",148,"R",389,"R",99,"R",37,"R",62,"R",4,"R",4,"R",0,"R",1004,"R",389,"R",615,"R",73,"R",28,"R",45,"R",43,"R",12,"R",31,"R",0,"R",0,"R",0
218399,"R",99,"R",36,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",97,"R",36,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
218414,"R",231,"R",115,"R",116,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",51,"R",39,"R",12,"R",9,"R",3,"R",6,"R",0,"R",0,"R",0,"R",141,"R",58,"R",83,"R",9,"R",5,"R",4,"R",5,"R",1,"R",4,"R",14,"R",8,"R",6
218441,"R",588,"R",285,"R",303,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",47,"R",32,"R",15,"R",18,"R",8,"R",10,"R",0,"R",0,"R",0,"R",438,"R",212,"R",226,"R",7,"R",2,"R",5,"R",75,"R",30,"R",45,"R",1,"R",1,"R",0
218487,"R",481,"R",171,"R",310,"R",6,"R",1,"R",5,"R",3,"R",0,"R",3,"R",241,"R",72,"R",169,"R",7,"R",2,"R",5,"R",0,"R",0,"R",0,"R",219,"R",94,"R",125,"R",2,"R",1,"R",1,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0
218520,"R",967,"R",372,"R",595,"R",8,"R",0,"R",8,"R",9,"R",6,"R",3,"R",272,"R",57,"R",215,"R",4,"R",3,"R",1,"R",1,"R",0,"R",1,"R",648,"R",299,"R",349,"R",25,"R",7,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
218539,"R",270,"R",122,"R",148,"R",2,"R",0,"R",2,"R",8,"R",2,"R",6,"R",28,"R",19,"R",9,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0,"R",218,"R",93,"R",125,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",8,"R",6,"R",2
218645,"R",570,"R",178,"R",392,"R",1,"R",0,"R",1,"R",8,"R",4,"R",4,"R",128,"R",36,"R",92,"R",28,"R",12,"R",16,"R",2,"R",1,"R",1,"R",358,"R",107,"R",251,"R",15,"R",2,"R",13,"R",12,"R",6,"R",6,"R",18,"R",10,"R",8
218654,"R",352,"R",113,"R",239,"R",1,"R",0,"R",1,"R",6,"R",2,"R",4,"R",66,"R",13,"R",53,"R",23,"R",6,"R",17,"R",0,"R",0,"R",0,"R",216,"R",78,"R",138,"R",15,"R",3,"R",12,"R",18,"R",6,"R",12,"R",7,"R",5,"R",2
218663,"R",8801,"R",3761,"R",5040,"R",14,"R",6,"R",8,"R",265,"R",120,"R",145,"R",804,"R",270,"R",534,"R",354,"R",163,"R",191,"R",10,"R",6,"R",4,"R",6585,"R",2799,"R",3786,"R",291,"R",122,"R",169,"R",107,"R",48,"R",59,"R",371,"R",227,"R",144
218672,"R",135,"R",38,"R",97,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",29,"R",7,"R",22,"R",5,"R",1,"R",4,"R",1,"R",1,"R",0,"R",88,"R",25,"R",63,"R",8,"R",3,"R",5,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0
218681,"R",132,"R",44,"R",88,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",43,"R",13,"R",30,"R",7,"R",4,"R",3,"R",0,"R",0,"R",0,"R",63,"R",20,"R",43,"R",5,"R",2,"R",3,"R",7,"R",1,"R",6,"R",5,"R",4,"R",1
218690,"R",122,"R",46,"R",76,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",36,"R",10,"R",26,"R",10,"R",6,"R",4,"R",0,"R",0,"R",0,"R",53,"R",16,"R",37,"R",15,"R",9,"R",6,"R",2,"R",1,"R",1,"R",2,"R",2,"R",0
218706,"R",74,"R",33,"R",41,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",3,"R",13,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",50,"R",25,"R",25,"R",1,"R",1,"R",0,"R",3,"R",2,"R",1,"R",2,"R",2,"R",0
218724,"R",2189,"R",924,"R",1265,"R",4,"R",1,"R",3,"R",11,"R",5,"R",6,"R",384,"R",198,"R",186,"R",80,"R",32,"R",48,"R",2,"R",2,"R",0,"R",1551,"R",627,"R",924,"R",86,"R",29,"R",57,"R",8,"R",6,"R",2,"R",63,"R",24,"R",39
218733,"R",466,"R",184,"R",282,"R",1,"R",1,"R",0,"R",5,"R",2,"R",3,"R",433,"R",170,"R",263,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22,"R",7,"R",15,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",3,"R",3,"R",0
218742,"R",1296,"R",405,"R",891,"R",1,"R",0,"R",1,"R",34,"R",12,"R",22,"R",314,"R",68,"R",246,"R",67,"R",17,"R",50,"R",0,"R",0,"R",0,"R",795,"R",270,"R",525,"R",30,"R",12,"R",18,"R",35,"R",15,"R",20,"R",20,"R",11,"R",9
218751,"R",97,"R",41,"R",56,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",3,"R",1,"R",2,"R",19,"R",7,"R",12,"R",1,"R",0,"R",1,"R",66,"R",32,"R",34,"R",2,"R",0,"R",2,"R",3,"R",0,"R",3,"R",1,"R",1,"R",0
218821,"R",198,"R",102,"R",96,"R",1,"R",0,"R",1,"R",2,"R",2,"R",0,"R",53,"R",28,"R",25,"R",14,"R",6,"R",8,"R",0,"R",0,"R",0,"R",119,"R",61,"R",58,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0
218830,"R",657,"R",307,"R",350,"R",0,"R",0,"R",0,"R",30,"R",17,"R",13,"R",96,"R",33,"R",63,"R",49,"R",28,"R",21,"R",1,"R",0,"R",1,"R",452,"R",211,"R",241,"R",16,"R",10,"R",6,"R",13,"R",8,"R",5,"R",0,"R",0,"R",0
218858,"R",565,"R",195,"R",370,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",220,"R",66,"R",154,"R",13,"R",4,"R",9,"R",1,"R",1,"R",0,"R",306,"R",115,"R",191,"R",10,"R",3,"R",7,"R",10,"R",4,"R",6,"R",0,"R",0,"R",0
218867,"R",7,"R",1,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
218885,"R",1838,"R",866,"R",972,"R",5,"R",4,"R",1,"R",18,"R",12,"R",6,"R",126,"R",39,"R",87,"R",83,"R",37,"R",46,"R",0,"R",0,"R",0,"R",1534,"R",748,"R",786,"R",63,"R",21,"R",42,"R",9,"R",5,"R",4,"R",0,"R",0,"R",0
218894,"R",1788,"R",654,"R",1134,"R",10,"R",4,"R",6,"R",31,"R",12,"R",19,"R",404,"R",108,"R",296,"R",59,"R",26,"R",33,"R",5,"R",2,"R",3,"R",1144,"R",436,"R",708,"R",49,"R",20,"R",29,"R",86,"R",46,"R",40,"R",0,"R",0,"R",0
218919,"R",79,"R",25,"R",54,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75,"R",24,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2
218955,"R",101,"R",26,"R",75,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",86,"R",24,"R",62,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",14,"R",2,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
218964,"R",1322,"R",355,"R",967,"R",3,"R",0,"R",3,"R",15,"R",7,"R",8,"R",338,"R",83,"R",255,"R",57,"R",13,"R",44,"R",0,"R",0,"R",0,"R",846,"R",232,"R",614,"R",45,"R",11,"R",34,"R",0,"R",0,"R",0,"R",18,"R",9,"R",9
218973,"R",379,"R",171,"R",208,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",30,"R",19,"R",11,"R",12,"R",9,"R",3,"R",0,"R",0,"R",0,"R",310,"R",134,"R",176,"R",13,"R",1,"R",12,"R",1,"R",1,"R",0,"R",8,"R",5,"R",3
