UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN    
103909,"R",356,"R",27,"R",329,"R",34,"R",2,"R",32,"R",10,"R",0,"R",10,"R",22,"R",3,"R",19,"R",159,"R",10,"R",149,"R",2,"R",0,"R",2,"R",101,"R",7,"R",94,"R",4,"R",1,"R",3,"R",19,"R",2,"R",17,"R",5,"R",2,"R",3,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",356
103927,"R",332,"R",51,"R",281,"R",9,"R",0,"R",9,"R",3,"R",0,"R",3,"R",22,"R",4,"R",18,"R",225,"R",34,"R",191,"R",0,"R",0,"R",0,"R",51,"R",7,"R",44,"R",6,"R",2,"R",4,"R",13,"R",4,"R",9,"R",3,"R",0,"R",3,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",332
103954,"R",19,"R",1,"R",18,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",13,"R",0,"R",13,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",19
103963,"R",224,"R",205,"R",19,"R",24,"R",16,"R",8,"R",3,"R",3,"R",0,"R",25,"R",24,"R",1,"R",75,"R",71,"R",4,"R",1,"R",1,"R",0,"R",83,"R",78,"R",5,"R",10,"R",9,"R",1,"R",3,"R",3,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",224
104090,"R",539,"R",61,"R",478,"R",40,"R",1,"R",39,"R",29,"R",8,"R",21,"R",62,"R",9,"R",53,"R",169,"R",15,"R",154,"R",2,"Z",0,"R",2,"R",165,"R",20,"R",145,"R",12,"R",2,"R",10,"R",60,"R",6,"R",54,"Z",0,"Z",0,"Z",0,"R",47,"R",0,"R",47,"R",0,"A",,"R",0,"R",47,"R",0,"R",47,"R",492
104151,"R",18640,"R",8981,"R",9659,"R",193,"R",59,"R",134,"R",1479,"R",721,"R",758,"R",703,"R",303,"R",400,"R",4155,"R",1693,"R",2462,"R",38,"R",15,"R",23,"R",8856,"R",4308,"R",4548,"R",828,"R",375,"R",453,"R",143,"R",72,"R",71,"R",2245,"R",1435,"R",810,"R",0,"R",2,"R",2,"R",1,"R",0,"R",1,"R",1,"R",2,"R",3,"R",18637
104160,"R",924,"R",348,"R",576,"R",5,"R",3,"R",2,"R",6,"R",3,"R",3,"R",21,"R",14,"R",7,"R",671,"R",231,"R",440,"R",2,"R",1,"R",1,"R",162,"R",69,"R",93,"R",14,"R",2,"R",12,"R",43,"R",25,"R",18,"R",0,"R",0,"R",0,"R",1,"A",,"R",1,"R",0,"A",,"R",0,"R",1,"A",,"R",1,"R",923
104179,"R",10735,"R",4716,"R",6019,"R",133,"R",36,"R",97,"R",575,"R",295,"R",280,"R",323,"R",129,"R",194,"R",2829,"R",1113,"R",1716,"R",16,"R",8,"R",8,"R",5333,"R",2334,"R",2999,"R",480,"R",186,"R",294,"R",301,"R",157,"R",144,"R",745,"R",458,"R",287,"R",6,"A",,"R",6,"R",11,"A",,"R",11,"R",17,"A",,"R",17,"R",10718
104346,"R",701,"R",298,"R",403,"R",30,"R",15,"R",15,"R",16,"R",5,"R",11,"R",43,"R",22,"R",21,"R",237,"R",81,"R",156,"R",3,"R",1,"R",2,"R",312,"R",146,"R",166,"R",17,"R",7,"R",10,"R",31,"R",13,"R",18,"R",12,"R",8,"R",4,"R",0,"R",0,"R",0,"Z",0,"A",,"Z",0,"R",0,"R",0,"R",0,"R",701
104391,"R",35,"R",4,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1,"R",26,"R",3,"R",23,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",35
104425,"R",1738,"R",1036,"R",702,"R",10,"R",5,"R",5,"R",69,"R",46,"R",23,"R",150,"R",99,"R",51,"R",555,"R",262,"R",293,"R",8,"R",4,"R",4,"R",837,"R",563,"R",274,"R",81,"R",39,"R",42,"R",21,"R",13,"R",8,"R",7,"R",5,"R",2,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",1738
104443,"R",18,"R",1,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",7,"R",1,"R",6,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",18
104568,"R",327,"R",6,"R",321,"R",8,"R",0,"R",8,"R",3,"R",0,"R",3,"R",26,"R",1,"R",25,"R",126,"R",2,"R",124,"R",1,"R",0,"R",1,"R",133,"R",1,"R",132,"R",5,"R",0,"R",5,"R",25,"R",2,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",327
104577,"R",879,"R",462,"R",417,"R",53,"R",18,"R",35,"R",4,"R",2,"R",2,"R",38,"R",30,"R",8,"R",265,"R",161,"R",104,"R",3,"R",2,"R",1,"R",461,"R",223,"R",238,"R",12,"R",5,"R",7,"R",27,"R",13,"R",14,"R",16,"R",8,"R",8,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",879
104586,"R",548,"R",409,"R",139,"R",7,"R",7,"R",0,"R",36,"R",26,"R",10,"R",13,"R",10,"R",3,"R",75,"R",51,"R",24,"R",1,"R",1,"R",0,"R",324,"R",242,"R",82,"R",47,"R",36,"R",11,"R",15,"R",11,"R",4,"R",30,"R",25,"R",5,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",548
104665,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",3
104708,"R",1930,"R",837,"R",1093,"R",16,"R",5,"R",11,"R",77,"R",32,"R",45,"R",105,"R",38,"R",67,"R",730,"R",301,"R",429,"R",8,"R",7,"R",1,"R",856,"R",390,"R",466,"R",77,"R",32,"R",45,"R",50,"R",28,"R",22,"R",11,"R",4,"R",7,"R",17,"R",3,"R",20,"Z",0,"A",,"Z",0,"R",17,"R",3,"R",20,"R",1910
104717,"R",29034,"R",6811,"R",22223,"R",225,"R",37,"R",188,"R",1478,"R",278,"R",1200,"R",5504,"R",1062,"R",4442,"R",5520,"R",1388,"R",4132,"R",157,"R",31,"R",126,"R",13694,"R",3281,"R",10413,"R",943,"R",260,"R",683,"R",1227,"R",347,"R",880,"R",286,"R",127,"R",159,"R",4,"A",,"R",4,"R",15,"A",,"R",15,"R",19,"A",,"R",19,"R",29015
105145,"R",1165,"R",308,"R",857,"R",39,"R",8,"R",31,"R",53,"R",21,"R",32,"R",139,"R",30,"R",109,"R",487,"R",141,"R",346,"R",2,"R",1,"R",1,"R",385,"R",95,"R",290,"R",45,"R",10,"R",35,"R",13,"R",2,"R",11,"R",2,"R",0,"R",2,"R",12,"R",7,"R",19,"Z",0,"A",,"Z",0,"R",12,"R",7,"R",19,"R",1146
105154,"R",2213,"R",892,"R",1321,"R",61,"R",18,"R",43,"R",108,"R",44,"R",64,"R",91,"R",41,"R",50,"R",627,"R",224,"R",403,"R",8,"R",2,"R",6,"R",1119,"R",476,"R",643,"R",106,"R",40,"R",66,"R",61,"R",26,"R",35,"R",32,"R",21,"R",11,"R",18,"R",4,"R",22,"Z",0,"A",,"Z",0,"R",18,"R",4,"R",22,"R",2191
105206,"R",643,"R",257,"R",386,"R",19,"R",8,"R",11,"R",13,"R",5,"R",8,"R",7,"R",2,"R",5,"R",153,"R",64,"R",89,"R",4,"R",3,"R",1,"R",410,"R",162,"R",248,"R",24,"R",7,"R",17,"R",7,"R",2,"R",5,"R",6,"R",4,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",643
105215,"R",511,"R",481,"R",30,"R",8,"R",8,"R",0,"R",1,"R",1,"R",0,"R",18,"R",17,"R",1,"R",74,"R",69,"R",5,"R",4,"R",4,"R",0,"R",324,"R",302,"R",22,"R",66,"R",65,"R",1,"R",16,"R",15,"R",1,"R",0,"R",0,"R",0,"R",6,"A",,"R",6,"Z",0,"A",,"Z",0,"R",6,"A",,"R",6,"R",505
105297,"R",184,"R",41,"R",143,"R",182,"R",40,"R",142,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",184
105330,"R",7530,"R",2601,"R",4929,"R",213,"R",54,"R",159,"R",169,"R",56,"R",113,"R",208,"R",88,"R",120,"R",1840,"R",573,"R",1267,"R",14,"R",7,"R",7,"R",4167,"R",1394,"R",2773,"R",344,"R",120,"R",224,"R",460,"R",232,"R",228,"R",115,"R",77,"R",38,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",7530
105349,"R",417,"R",205,"R",212,"R",99,"R",29,"R",70,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",66,"R",36,"R",30,"R",0,"R",0,"R",0,"R",239,"R",133,"R",106,"R",5,"R",3,"R",2,"R",6,"R",2,"R",4,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",417
105367,"R",363,"R",126,"R",237,"R",11,"R",3,"R",8,"R",124,"R",65,"R",59,"R",28,"R",7,"R",21,"R",56,"R",14,"R",42,"R",0,"R",0,"R",0,"R",131,"R",35,"R",96,"R",10,"R",1,"R",9,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0,"R",1,"A",,"R",1,"R",2,"A",,"R",2,"R",3,"A",,"R",3,"R",360
105428,"R",1321,"R",377,"R",944,"R",30,"R",10,"R",20,"R",50,"R",18,"R",32,"R",107,"R",27,"R",80,"R",699,"R",178,"R",521,"R",2,"R",0,"R",2,"R",349,"R",113,"R",236,"R",44,"R",17,"R",27,"R",30,"R",11,"R",19,"R",10,"R",3,"R",7,"R",14,"R",3,"R",17,"Z",0,"A",,"Z",0,"R",14,"R",3,"R",17,"R",1304
105525,"R",3103,"R",1348,"R",1755,"R",60,"R",21,"R",39,"R",102,"R",40,"R",62,"R",107,"R",39,"R",68,"R",1356,"R",529,"R",827,"R",11,"R",6,"R",5,"R",1172,"R",516,"R",656,"R",61,"R",21,"R",40,"R",197,"R",148,"R",49,"R",37,"R",28,"R",9,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",3103
105534,"R",1311,"R",193,"R",1118,"R",27,"R",4,"R",23,"R",69,"R",15,"R",54,"R",71,"R",10,"R",61,"R",585,"R",67,"R",518,"R",5,"R",2,"R",3,"R",459,"R",80,"R",379,"R",83,"R",14,"R",69,"R",10,"R",1,"R",9,"R",2,"Z",0,"R",2,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",1311
105543,"R",481,"R",76,"R",405,"R",110,"R",13,"R",97,"R",5,"R",2,"R",3,"R",8,"R",1,"R",7,"R",245,"R",37,"R",208,"R",2,"R",2,"Z",0,"R",74,"R",11,"R",63,"R",32,"R",9,"R",23,"R",5,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",481
105589,"R",320,"R",78,"R",242,"R",8,"R",0,"R",8,"R",5,"R",0,"R",5,"R",5,"R",1,"R",4,"R",16,"R",3,"R",13,"R",2,"R",0,"R",2,"R",213,"R",61,"R",152,"R",11,"R",3,"R",8,"R",60,"R",10,"R",50,"R",0,"R",0,"R",0,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"R",2,"A",,"R",2,"R",318
105659,"R",790,"R",738,"R",52,"R",116,"R",95,"R",21,"R",8,"R",8,"R",0,"R",82,"R",75,"R",7,"R",265,"R",254,"R",11,"R",9,"R",9,"R",0,"R",278,"R",266,"R",12,"R",5,"R",5,"R",0,"R",27,"R",26,"R",1,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",790
105668,"R",3273,"R",1679,"R",1594,"R",74,"R",21,"R",53,"R",55,"R",23,"R",32,"R",351,"R",145,"R",206,"R",1163,"R",690,"R",473,"R",21,"R",6,"R",15,"R",1319,"R",672,"R",647,"R",124,"R",56,"R",68,"R",165,"R",65,"R",100,"R",1,"R",1,"R",0,"R",107,"R",8,"R",115,"Z",0,"A",,"Z",0,"R",107,"R",8,"R",115,"R",3158
105677,"R",29,"R",29,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",26,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",29
105747,"R",850,"R",296,"R",554,"R",29,"R",6,"R",23,"R",31,"R",7,"R",24,"R",33,"R",9,"R",24,"R",185,"R",70,"R",115,"R",2,"R",0,"R",2,"R",510,"R",180,"R",330,"R",32,"R",12,"R",20,"R",18,"R",9,"R",9,"R",10,"R",3,"R",7,"R",12,"R",1,"R",13,"Z",0,"A",,"Z",0,"R",12,"R",1,"R",13,"R",837
105792,"R",388,"R",164,"R",224,"R",10,"R",4,"R",6,"R",16,"R",8,"R",8,"R",63,"R",26,"R",37,"R",217,"R",88,"R",129,"R",1,"R",1,"R",0,"R",70,"R",33,"R",37,"R",7,"R",2,"R",5,"R",3,"R",1,"R",2,"R",1,"R",1,"R",0,"R",8,"R",1,"R",9,"Z",0,"A",,"Z",0,"R",8,"R",1,"R",9,"R",379
105899,"R",143,"R",80,"R",63,"R",1,"R",0,"R",1,"R",2,"R",1,"R",1,"R",11,"R",6,"R",5,"R",41,"R",20,"R",21,"R",0,"R",0,"R",0,"R",66,"R",42,"R",24,"R",12,"R",4,"R",8,"R",5,"R",2,"R",3,"R",5,"R",5,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",143
106041,"R",1065,"R",1031,"R",34,"R",34,"R",30,"R",4,"R",17,"R",17,"R",0,"R",19,"R",18,"R",1,"R",205,"R",200,"R",5,"R",24,"R",23,"R",1,"R",270,"R",261,"R",9,"R",78,"R",76,"R",2,"R",418,"R",406,"R",12,"R",0,"R",0,"R",0,"R",2,"A",,"R",2,"Z",0,"A",,"Z",0,"R",2,"A",,"R",2,"R",1063
106148,"R",1383,"R",574,"R",809,"R",24,"R",10,"R",14,"R",17,"R",9,"R",8,"R",13,"R",9,"R",4,"R",301,"R",120,"R",181,"R",1,"Z",0,"R",1,"R",898,"R",372,"R",526,"R",49,"R",20,"R",29,"R",78,"R",32,"R",46,"R",2,"R",2,"Z",0,"R",11,"A",,"R",11,"Z",0,"A",,"Z",0,"R",11,"A",,"R",11,"R",1372
106245,"R",2151,"R",697,"R",1454,"R",15,"R",6,"R",9,"R",48,"R",15,"R",33,"R",521,"R",100,"R",421,"R",54,"R",22,"R",32,"R",0,"R",0,"R",0,"R",1137,"R",402,"R",735,"R",199,"R",75,"R",124,"R",16,"R",3,"R",13,"R",161,"R",74,"R",87,"R",1,"A",,"R",1,"R",2,"A",,"R",2,"R",3,"A",,"R",3,"R",2148
106263,"R",926,"R",235,"R",691,"R",3,"R",0,"R",3,"R",62,"R",22,"R",40,"R",90,"R",20,"R",70,"R",53,"R",9,"R",44,"R",0,"R",0,"R",0,"R",651,"R",161,"R",490,"R",28,"R",7,"R",21,"R",22,"R",8,"R",14,"R",17,"R",8,"R",9,"R",2,"A",,"R",2,"R",37,"A",,"R",37,"R",39,"A",,"R",39,"R",887
106306,"R",35,"R",17,"R",18,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26,"R",11,"R",15,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",7,"R",4,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",35
106315,"R",40,"R",2,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32,"R",2,"R",30,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",40
106324,"R",14,"R",0,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",14
106342,"R",140,"R",74,"R",66,"R",2,"R",1,"R",1,"R",3,"R",3,"R",0,"R",5,"R",2,"R",3,"R",16,"R",6,"R",10,"R",1,"R",1,"Z",0,"R",66,"R",35,"R",31,"R",4,"R",1,"R",3,"R",32,"R",16,"R",16,"R",11,"R",9,"R",2,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",140
106351,"R",15,"R",9,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",6,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",15
106360,"R",11,"R",1,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",10,"R",1,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",11
106397,"R",6600,"R",2965,"R",3635,"R",51,"R",17,"R",34,"R",185,"R",91,"R",94,"R",263,"R",112,"R",151,"R",551,"R",267,"R",284,"R",7,"R",2,"R",5,"R",4814,"R",2130,"R",2684,"R",262,"R",105,"R",157,"R",107,"R",52,"R",55,"R",360,"R",189,"R",171,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",6600
106412,"R",386,"R",139,"R",247,"R",1,"Z",0,"R",1,"R",3,"R",2,"R",1,"R",333,"R",102,"R",231,"R",10,"R",4,"R",6,"Z",0,"Z",0,"Z",0,"R",17,"R",13,"R",4,"R",4,"R",3,"R",1,"R",1,"R",1,"Z",0,"R",17,"R",14,"R",3,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",386
106449,"R",602,"R",204,"R",398,"R",1,"R",0,"R",1,"R",7,"R",1,"R",6,"R",25,"R",4,"R",21,"R",28,"R",12,"R",16,"R",0,"R",0,"R",0,"R",522,"R",176,"R",346,"R",17,"R",9,"R",8,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",602
106458,"R",4950,"R",1559,"R",3391,"R",16,"R",2,"R",14,"R",60,"R",25,"R",35,"R",665,"R",197,"R",468,"R",159,"R",55,"R",104,"R",3,"R",1,"R",2,"R",3759,"R",1164,"R",2595,"R",103,"R",29,"R",74,"R",48,"R",14,"R",34,"R",137,"R",72,"R",65,"R",2,"A",,"R",2,"R",0,"A",,"R",0,"R",2,"A",,"R",2,"R",4948
106467,"R",2953,"R",1162,"R",1791,"R",14,"R",4,"R",10,"R",59,"R",23,"R",36,"R",156,"R",65,"R",91,"R",285,"R",96,"R",189,"R",3,"R",1,"R",2,"R",2216,"R",884,"R",1332,"R",140,"R",56,"R",84,"R",0,"R",0,"R",0,"R",80,"R",33,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2953
106485,"R",886,"R",377,"R",509,"R",3,"R",1,"R",2,"R",7,"R",4,"R",3,"R",232,"R",77,"R",155,"R",61,"R",27,"R",34,"R",0,"R",0,"R",0,"R",551,"R",254,"R",297,"R",28,"R",11,"R",17,"R",3,"R",3,"R",0,"R",1,"R",0,"R",1,"R",0,"A",,"R",0,"R",3,"A",,"R",3,"R",3,"A",,"R",3,"R",883
106494,"R",13,"R",0,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",13
106546,"R",397,"R",49,"R",348,"R",3,"Z",0,"R",3,"R",5,"R",2,"R",3,"R",121,"R",13,"R",108,"R",25,"R",2,"R",23,"Z",0,"Z",0,"Z",0,"R",233,"R",31,"R",202,"R",8,"R",1,"R",7,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",397
106625,"R",821,"R",305,"R",516,"R",1,"Z",0,"R",1,"R",3,"Z",0,"R",3,"R",26,"R",5,"R",21,"R",27,"R",11,"R",16,"Z",0,"Z",0,"Z",0,"R",743,"R",283,"R",460,"R",15,"R",4,"R",11,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",821
106704,"R",2404,"R",816,"R",1588,"R",6,"R",1,"R",5,"R",57,"R",15,"R",42,"R",292,"R",111,"R",181,"R",115,"R",42,"R",73,"R",3,"R",1,"R",2,"R",1743,"R",568,"R",1175,"R",97,"R",33,"R",64,"R",9,"R",3,"R",6,"R",82,"R",42,"R",40,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2404
106713,"R",89,"R",41,"R",48,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",11,"R",8,"R",3,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0,"R",58,"R",22,"R",36,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",89
106795,"R",522,"R",253,"R",269,"R",9,"R",1,"R",8,"R",2,"R",1,"R",1,"R",37,"R",10,"R",27,"R",165,"R",96,"R",69,"R",3,"R",1,"R",2,"R",288,"R",134,"R",154,"R",18,"R",10,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",522
106810,"R",35,"R",17,"R",18,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",31,"R",15,"R",16,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"Z",0,"A",,"Z",0,"R",0,"A",,"R",0,"R",35
106883,"R",344,"R",138,"R",206,"R",1,"R",1,"R",0,"R",3,"R",1,"R",2,"R",180,"R",80,"R",100,"R",7,"R",2,"R",5,"R",3,"R",2,"R",1,"R",140,"R",46,"R",94,"R",9,"R",5,"R",4,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",344
106892,"R",109,"R",3,"R",106,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",99,"R",2,"R",97,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",8,"R",1,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",109
106908,"R",162,"R",14,"R",148,"R",6,"Z",0,"R",6,"R",2,"Z",0,"R",2,"R",35,"R",2,"R",33,"R",16,"R",2,"R",14,"Z",0,"Z",0,"Z",0,"R",92,"R",8,"R",84,"R",9,"R",2,"R",7,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",0,"A",,"R",0,"R",162
106980,"R",508,"R",200,"R",308,"R",11,"R",4,"R",7,"R",21,"R",10,"R",11,"R",45,"R",20,"R",25,"R",50,"R",20,"R",30,"R",0,"R",0,"R",0,"R",369,"R",139,"R",230,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",8,"R",4,"R",4,"R",4,"A",,"R",4,"R",0,"A",,"R",0,"R",4,"A",,"R",4,"R",504
